news_collected_time	high_freq_words
2015-03-21	[('Obama', 24), ('airport', 15), ('US', 14), ('Yemen', 14), ('attack', 14), ('7', 13), ('New Orleans', 12), ('machete', 10), ('Iran', 10), ('Princeton', 10), ('NCAA', 10), ('release', 9), ('dies', 9), ('Man', 8), ('Brooklyn', 8), ('talks', 8), ('State', 7), ('Judge', 7), ('abuse', 7), ('fire', 7), ('museum', 7), ('man', 7), ('Loretta Lynch', 7), ('injured', 7), ('rules', 6), ('military', 6), ('detainee', 6), ('house', 6), ('Seven', 6), ('children', 6), ('nuclear', 6), ('President', 6), ('fracking', 5), ('eclipse', 5), ('mosque', 5), ('accident', 5), ('orders', 5), ('Police', 5), ('TSA', 5), ('shot', 5), ('police', 5), ('says', 5), ('Lisa Colagrossi', 5), ('Dies', 5), ('49', 5), ('niece', 5), ('Sugarloaf', 5), ('women', 5), ('Sweet', 5), ('16', 5)]
2015-03-22	"[('NCAA', 6), ('US', 4), ('tournament', 4), ('President', 3), ('Obama', 3), ('Villanova', 3), ('seed', 3), ('Tournament', 3), ('Iran', 2), (""n't"", 2), ('Israel', 2), ('loss', 2), ('7', 2), ('children', 2), ('fire', 2), ('Yemeni', 2), ('forces', 2), ('top', 2), ('falls', 2), ('Nash', 2), ('Sunday', 2), ('women', 2), ('Princeton', 2), ('announce', 2), ('presidential', 2), ('UN', 2), ('Yemen', 2), ('Western', 1), ('powers', 1), ('stress', 1), ('unity', 1), ('talks', 1), (""'wo"", 1), ('bad', 1), (""deal'"", 1), (""'reconsider"", 1), ('relationship', 1), ('Orthodox Jewish', 1), ('neighbors', 1), ('struggling', 1), (""'beautiful"", 1), ('little', 1), ('deadly', 1), ('Islamic', 1), ('State', 1), ('calls', 1), ('backers', 1), ('kill', 1), ('100', 1), ('military', 1)]"
2015-03-23	[]
2015-03-24	[]
2015-03-25	[]
2015-03-26	[]
2015-03-27	[]
2015-03-28	[]
2015-03-29	"[('Iran', 30), ('crash', 23), ('says', 18), ('talks', 15), ('law', 15), ('nuclear', 13), ('found', 13), ('Indiana', 12), ('Halifax', 12), ('Air Canada', 12), ('co-pilot', 11), ('religious', 11), ('Nigeria', 11), ('NYC', 11), ('Germanwings', 10), ('21', 10), ('likely', 10), ('plane', 10), ('runway', 9), (""n't"", 8), ('months', 8), ('vote', 8), ('AC624', 8), ('landing', 8), ('Tunisia', 8), ('presidential', 8), ('riders', 8), ('Los Angeles', 7), ('blast', 7), (""''"", 7), ('attack', 7), (""O'Malley"", 7), ('explosion', 7), ('roller', 7), ('coaster', 7), ('Final', 7), ('flight', 6), ('UPDATE', 6), ('Singapore', 6), ('Pence', 6), ('amid', 6), ('freedom', 6), ('president', 6), ('day', 6), ('march', 6), ('US', 6), ('Two', 6), ('Clinton', 6), ('election', 5), ('Voting', 5)]"
2015-03-30	"[('Iran', 25), ('nuclear', 19), ('Indiana', 19), ('talks', 15), ('Obama', 15), ('crash', 12), ('law', 12), ('deal', 11), ('Dead', 11), ('freedom', 11), ('dead', 11), ('US', 10), ('says', 10), ('10', 10), ('de', 9), ('Senate', 9), ('new', 9), (""'The"", 9), ('-', 8), ('2', 8), ('Walking', 8), ('leaders', 8), ('8', 8), ('NSA', 8), ('killed', 8), ('en', 7), ('Florida', 7), ('van', 7), ('first', 7), ('Kenya', 7), ('Missing', 7), ('world', 6), ('Germanwings', 6), ('found', 6), ('police', 6), ('student', 6), ('injured', 6), ('makes', 6), ('religious', 6), ('say', 6), ('details', 6), ('official', 6), ('Boston', 6), ('church', 6), ('Robin Williams', 6), ('wife', 6), ('court', 6), ('bombing', 6), ('April', 6), ('soccer', 6)]"
2015-03-31	"[('Iran', 28), ('law', 14), ('prosecutor', 14), ('nuclear', 13), ('talks', 13), ('hostage', 13), ('$', 12), ('deadline', 12), ('Indiana', 11), ('Turkish', 11), ('dead', 10), ('killed', 10), ('crash', 10), ('found', 9), ('deal', 9), ('Germanwings', 9), ('US', 9), ('Nigeria', 9), ('police', 7), ('freedom', 7), ('bombing', 7), ('Nigerian', 7), (""n't"", 7), ('Los Angeles', 7), ('Obama', 7), ('2', 7), ('trial', 7), ('Boston', 7), ('player', 6), ('Yemen', 6), ('Talks', 6), ('religious', 6), ('Buhari', 6), ('iPad', 6), ('hospital', 6), ('Clinton', 6), ('Prosecutor', 6), ('Istanbul', 6), ('President', 6), ('rests', 6), ('soccer', 5), ('Jay Z', 5), ('3', 5), ('video', 5), ('show', 5), ('-', 5), ('Nuclear', 5), ('Hillary Clinton', 5), ('group', 5), ('says', 5)]"
2015-04-01	"[('Iran', 17), ('dead', 16), ('dies', 15), ('found', 15), ('crash', 14), ('Nigeria', 13), ('117', 13), ('world', 13), ('oldest', 12), ('person', 12), ('Arkansas', 11), ('Uber', 11), ('Buhari', 10), ('governor', 10), ('says', 10), ('talks', 10), ('California', 10), (""n't"", 10), ('bill', 9), ('new', 9), ('nuclear', 8), ('video', 8), ('freedom', 8), ('religious', 8), ('Atlanta', 8), ('cheating', 8), ('water', 8), ('Sen.', 8), ('McDonald', 8), ('World', 7), ('US', 7), ('UPDATE', 7), ('Palestinians', 7), ('driver', 7), ('State', 7), ('Tikrit', 7), ('sanctions', 7), ('cyber', 7), ('11', 7), ('educators', 7), ('convicted', 7), ('scandal', 7), ('police', 6), ('``', 6), (""''"", 6), ('heir', 6), ('hospitalized', 6), ('Indiana', 6), ('reports', 6), ('Joni Mitchell', 6)]"
2015-04-02	[('Iran', 28), ('charges', 13), ('Indiana', 13), ('attack', 13), ('Kenya', 12), ('dead', 12), ('Florida', 12), ('Sen.', 11), ('corruption', 11), ('sinks', 11), ('deal', 11), ('California', 10), ('nuclear', 10), ('US', 10), ('Menendez', 10), ('law', 10), ('Russian', 10), ('trawler', 10), ('suicide', 10), ('university', 9), ('found', 9), ('governor', 8), ('water', 8), ('talks', 8), ('Kenyan', 8), ('kill', 8), ('religious', 8), ('Robert Schuller', 8), ('New', 7), ('say', 7), ('dies', 7), ('least', 7), ('54', 7), ('Nuclear', 7), ('kills', 7), ('arrested', 7), ('case', 7), ('campus', 6), ('freedom', 6), ('crash', 6), ('Yemen', 6), ('Arkansas', 6), ('bomb', 6), ('guilty', 6), ('prison', 6), ('plot', 6), ('women', 6), ('NYPD', 5), ('new', 5), ('UPDATE', 5)]
2015-04-03	[('Iran', 24), ('Easter', 18), ('66', 16), ('sea', 15), ('days', 14), ('deal', 12), ('Kenya', 12), ('charged', 12), ('death', 12), ('row', 11), ('years', 11), ('missing', 10), ('US', 10), ('egg', 10), ('man', 10), ('30', 10), ('campaign', 9), ('nuclear', 9), ('attack', 9), ('March', 9), ('73', 9), ('university', 8), ('eclipse', 8), ('Clinton', 8), ('Sarah Brady', 8), ('Saturday', 7), ('China', 7), ('chief', 7), ('Man', 7), ('found', 7), ('Nuclear', 7), ('hunts', 7), ('GE', 7), ('Brooklyn', 7), ('dies', 7), ('reported', 6), ('cartoonist', 6), ('Deal', 6), ('lunar', 6), ('co-pilot', 6), ('growth', 6), ('Sailor', 6), ('Louisville', 6), ('ex-security', 5), ('147', 5), ('power', 5), ('Obama', 5), ('sedition', 5), ('Malaysian', 5), ('fish', 5)]
2015-04-04	"[('Iran', 21), ('years', 20), ('nuclear', 16), ('18', 16), ('deal', 14), ('Yemen', 14), ('Easter', 13), ('Kenya', 12), ('dies', 11), ('eclipse', 11), ('brawl', 10), ('attack', 9), ('US', 9), ('Clinton', 9), ('prison', 9), ('operator', 9), ('South Carolina', 9), ('Man', 8), ('Duke', 8), ('site', 8), ('porn', 8), ('Lynyrd Skynyrd', 8), ('Brooklyn', 7), ('California', 7), ('death', 7), ('row', 7), ('freed', 7), ('Universal Studios', 7), ('crash', 7), ('lunar', 7), ('sentenced', 7), ('racist', 7), ('Former', 7), ('drummer', 7), ('park', 6), ('man', 6), ('eggs', 6), ('ISIS', 6), (""'Revenge"", 6), ('emails', 6), ('casino', 6), ('student', 6), ('car', 6), ('water', 5), ('Michigan State', 5), ('campaign', 5), ('theme', 5), ('drought', 5), ('geologist', 5), ('Years', 5)]"
2015-04-05	"[('Easter', 35), ('Iran', 19), ('deal', 15), ('Wisconsin', 12), ('Christians', 11), ('nuclear', 10), ('Yemen', 10), ('Kentucky', 10), ('Kenya', 9), ('attack', 9), ('crash', 8), ('bus', 7), ('shot', 7), ('Pope', 7), ('celebrate', 7), ('Final', 7), ('world', 7), ('-', 7), (""n't"", 7), ('drought', 7), ('Egypt', 7), ('Four', 6), ('kills', 6), ('1', 6), ('Israel', 6), ('Cairo', 6), ('California', 6), ('Large Hadron Collider', 6), ('Netanyahu', 6), ('Rolling', 6), ('Stone', 6), ('Jerry Brown', 6), ('Garissa', 5), ('14', 5), ('team', 5), ('church', 5), ('across', 5), ('US', 5), ('rebels', 5), ('rape', 5), ('Padres', 5), ('historic', 4), ('4', 4), ('driver', 4), ('thousands', 4), ('win', 4), ('Aden', 4), ('eggs', 4), ('Kenyan', 4), ('Holy Land', 4)]"
2015-04-06	"[('Iran', 20), ('Rolling', 19), ('Stone', 18), ('trial', 16), ('2016', 16), ('Obama', 15), ('bombing', 14), ('rape', 13), ('Edward Snowden', 13), ('says', 12), ('Boston', 11), ('Closing', 11), ('US', 10), ('title', 10), ('Hispanic', 10), ('arguments', 9), ('deal', 9), ('story', 9), ('court', 9), ('Yemen', 9), ('voter', 9), ('game', 8), (""n't"", 8), ('Somalia', 8), ('John Oliver', 8), ('form', 8), ('egg', 8), ('roll', 8), ('attack', 7), ('set', 7), ('death', 7), ('Paul', 7), ('Jeb Bush', 7), ('Turkey', 7), ('Boston Marathon', 6), ('Easter', 6), ('Marathon', 6), ('NCAA', 6), ('3', 6), ('appeal', 6), ('UVA', 6), ('Rand', 6), ('despite', 6), ('Clinton', 6), ('person', 6), ('Kenya', 5), ('milk', 5), ('UConn', 5), ('5', 5), ('official', 5)]"
2015-04-07	"[('Obama', 16), ('7', 15), ('White House', 15), ('de', 15), ('plane', 15), ('Iran', 14), ('crash', 13), ('Duke', 12), ('Rand Paul', 12), ('dead', 12), ('says', 12), ('en', 12), ('NCAA', 11), ('deal', 11), ('8', 11), ('found', 10), ('US', 10), ('oldest', 9), ('dies', 9), ('bomber', 9), ('monoxide', 9), ('2016', 9), ('killed', 9), ('116', 8), ('title', 8), ('Jurors', 8), ('begin', 8), ('person', 7), ('Rand', 7), (""n't"", 7), ('could', 7), ('trial', 7), ('World', 6), ('deliberating', 6), ('charges', 6), ('Boston', 6), ('carbon', 6), ('app', 6), ('Paul', 6), ('poisoning', 6), ('5', 6), ('students', 6), ('time', 6), ('boy', 6), ('mass', 6), ('change', 6), ('bombing', 6), ('deliberations', 6), ('Illinois', 6), ('Wisconsin', 5)]"
2015-04-08	[('Rand Paul', 17), ('US', 17), ('Obama', 17), ('Ferguson', 11), ('Afghan', 11), ('White House', 10), ('20', 9), ('years', 9), ('council', 8), ('man', 8), ('$', 8), ('deal', 8), ('change', 8), ('killed', 8), ('life', 8), ('retire', 8), ('Chicago', 7), ('Mayor', 7), ('7', 7), ('black', 7), ('election', 7), ('members', 7), ('2016', 7), ('new', 7), ('de', 7), ('Police', 7), ('Boston', 7), ('says', 7), ('NASA', 7), ('Rahm Emanuel', 6), ('2', 6), ('-', 6), ('chief', 6), ('attack', 6), ('Yemen', 6), ('climate', 6), ('Shooting', 6), ('bombing', 6), ('releases', 6), ('gets', 6), ('alien', 6), ('storms', 6), ('announces', 6), ('say', 5), ('wins', 5), ('plane', 5), ('outages', 5), ('hackers', 5), ('runoff', 5), ('City Council', 5)]
2015-04-09	"[('Obama', 21), ('deal', 16), ('shooting', 14), ('Cuba', 14), ('US', 13), ('says', 11), ('Masters', 11), ('therapy', 10), ('nuclear', 10), ('Police', 10), (""'conversion"", 9), ('Rand Paul', 9), ('French', 9), ('Iran', 9), ('Milan', 9), ('shot', 9), ('2016', 9), ('Clinton', 9), ('get', 8), ('hummus', 8), ('police', 7), ('calls', 7), ('sanctions', 7), ('terror', 7), ('White House', 6), ('Tsarnaev', 6), ('gay', 6), ('TV5Monde', 6), (""'American"", 6), ('lifted', 6), ('man', 6), ('network', 6), ('judge', 6), ('Sabra', 6), ('trial', 6), ('Hillary', 6), ('campaign', 6), ('Therapy', 5), ('China', 5), ('UPDATE', 5), ('cases', 5), ('guilty', 5), ('end', 5), ('-', 5), ('Secret Service', 5), ('Big', 5), ('broadcaster', 5), ('Sniper', 5), ('decision', 5), ('TV', 5)]"
2015-04-10	"[('Masters', 17), ('police', 14), ('shooting', 13), ('man', 12), ('Obama', 11), ('Hillary Clinton', 10), ('Pakistan', 10), ('Latest', 10), ('beating', 9), ('video', 9), ('Illinois', 9), ('deputies', 8), ('US', 8), ('dead', 8), ('killed', 8), ('Rand Paul', 7), ('2016', 7), ('campaign', 7), ('Sunday', 7), ('says', 7), (""n't"", 7), ('release', 7), ('tornadoes', 7), ('Clinton', 7), ('Deputies', 7), ('Tsarnaev', 7), ('bomb', 7), ('NRA', 7), ('Cuba', 6), ('Jordan Spieth', 6), ('Census Bureau', 6), ('Police', 6), ('Castro', 6), ('Friday', 6), ('California', 6), ('1', 6), ('record', 6), ('Apple Watch', 6), ('leave', 6), ('Lauren Hill', 6), ('basketball', 6), ('dies', 6), ('bail', 6), ('Lakhvi', 6), ('$', 6), ('Mumbai', 6), ('deal', 5), ('announce', 5), ('Tiger Woods', 5), ('South Carolina', 5)]"
2015-04-11	[('Obama', 24), ('Iran', 21), ('Clinton', 19), ('police', 19), ('Castro', 15), ('10', 11), ('Pakistan', 10), ('says', 10), ('death', 10), ('shooting', 9), ('Summit', 9), ('2016', 9), ('Masters', 8), ('California', 8), ('President', 8), ('deal', 8), ('officer', 8), ('nuclear', 8), ('GOP', 8), ('sentences', 8), ('Egypt', 8), ('campaign', 8), ('Illinois', 7), ('white', 7), ('kills', 7), ('man', 7), ('leader', 7), ('20', 7), ('killed', 7), ('beating', 7), ('Saturday', 6), ('SC', 6), ('Yemen', 6), ('Funeral', 6), ('black', 6), ('shot', 6), ('US', 6), ('Hillary Clinton', 6), ('chase', 6), ('Walter Scott', 6), ('Hillary', 6), ('court', 6), ('Muslim Brotherhood', 6), ('de', 6), ('-', 6), ('deputies', 5), ('marathon', 5), ('2', 5), ('say', 5), ('fatally', 5)]
2015-04-12	[('Iran', 17), ('police', 17), ('shooting', 17), ('charges', 15), ('Masters', 13), ('killed', 13), ('Clinton', 12), ('says', 12), ('drug', 12), ('Egypt', 12), ('Armenian', 12), ('Nelly', 12), ('Obama', 11), ('arrested', 11), ('2015', 11), ('calls', 11), ('genocide', 11), ('deal', 10), ('man', 10), ('cheetah', 9), ('-', 9), ('Shooting', 9), ('nuclear', 8), ('US', 8), ('Police', 8), ('Pope', 8), ('20th', 8), ('2', 8), ('Sinai', 8), ('de', 8), ('zoo', 7), ('Hillary Clinton', 7), ('Cuba', 7), ('meeting', 6), ('White House', 6), ('bid', 6), ('Tennessee', 6), ('exhibit', 6), ('dead', 6), ('South', 6), ('Kenya', 6), ('stampede', 6), ('kills', 6), ('shot', 6), ('officer', 6), ('video', 6), ('Thrones', 6), ('historic', 5), ('life', 5), ('Rapper Nelly', 5)]
2015-04-13	"[('Iran', 20), ('shooting', 17), ('2016', 16), ('Obama', 13), ('Marco Rubio', 12), ('Police', 11), ('Clinton', 11), ('Hillary Clinton', 11), ('Hillary', 11), ('2015', 9), ('death', 9), ('US', 8), ('Russia', 8), ('Oklahoma', 8), ('suspect', 8), ('presidential', 8), ('Shooting', 8), ('May', 8), ('deputy', 7), ('Israel', 7), ('black', 7), ('Rubio', 7), (""n't"", 7), ('says', 7), ('Man', 7), ('3.5', 6), ('deal', 6), ('video', 6), ('killed', 6), ('MTV Movie Awards', 6), ('Stars', 6), (""''"", 6), ('road', 6), ('police', 6), ('dead', 6), ('shot', 6), ('college', 6), ('President', 6), ('South', 6), ('10', 5), ('Magnitude', 5), ('states', 5), ('kills', 5), ('man', 5), ('campaign', 5), ('toddler', 5), ('87', 5), ('en', 5), ('kids', 5), ('Driver', 5)]"
2015-04-14	"[('Hillary Clinton', 18), ('Iran', 17), ('shooting', 16), ('Clinton', 15), ('Marco Rubio', 13), ('year', 13), ('cargo', 11), (""n't"", 11), ('deal', 10), ('Hillary', 10), ('campaign', 10), ('Nigeria', 10), ('Iowa', 10), ('man', 9), ('hold', 9), ('US', 9), ('2016', 9), ('Cuba', 9), ('Congress', 8), ('college', 8), ('death', 8), ('Obama', 8), ('list', 8), ('Senate', 7), ('bill', 7), ('Shooting', 7), ('girls', 7), ('deputy', 7), ('manslaughter', 7), ('marks', 7), ('one', 7), ('$', 7), ('Man', 6), ('new', 6), ('Chipotle', 6), ('abduction', 6), ('Oklahoma', 6), ('GOP', 6), ('launches', 6), ('police', 5), ('+video', 5), ('One', 5), ('#', 5), ('suspect', 5), ('Iraq', 5), ('worker', 5), ('since', 5), ('schoolgirls', 5), ('shot', 5), ('plan', 5)]"
